site,month,surfWaterNitrateMean
LEWI,Jan,206.1
LEWI,Jan,207.4
LEWI,Jan,208.2
LEWI,Jan,208.8
LEWI,Jan,209.3
LEWI,Jan,209.5
LEWI,Jan,209.8
LEWI,Jan,209.9
LEWI,Jan,210.1
LEWI,Jan,210.1
LEWI,Jan,210
LEWI,Jan,209.8
LEWI,Jan,209.7
LEWI,Jan,209.7
LEWI,Jan,209.6
LEWI,Jan,209.7
LEWI,Jan,209.6
LEWI,Jan,209.5
LEWI,Jan,209.6
LEWI,Jan,209.4
LEWI,Jan,209.3
LEWI,Jan,209.3
LEWI,Jan,209.4
LEWI,Jan,209.3
LEWI,Jan,209.3
LEWI,Jan,209.4
LEWI,Jan,209.3
LEWI,Jan,209.2
LEWI,Jan,209.4
LEWI,Jan,209.6
LEWI,Jan,209.6
LEWI,Jan,209.7
LEWI,Jan,209.6
LEWI,Jan,209.6
LEWI,Jan,209.5
LEWI,Jan,209.6
LEWI,Jan,209.4
LEWI,Jan,209.3
LEWI,Jan,209.4
LEWI,Jan,209.1
LEWI,Jan,209
LEWI,Jan,209
LEWI,Jan,208.9
LEWI,Jan,209
LEWI,Jan,208.9
LEWI,Jan,208.8
LEWI,Jan,208.7
LEWI,Jan,208.5
LEWI,Jan,208.4
LEWI,Jan,208.6
LEWI,Jan,208.6
LEWI,Jan,208.5
LEWI,Jan,208.5
LEWI,Jan,208.4
LEWI,Jan,208.3
LEWI,Jan,208.3
LEWI,Jan,208.2
LEWI,Jan,208.2
LEWI,Jan,208.2
LEWI,Jan,208
LEWI,Jan,207.8
LEWI,Jan,207.9
LEWI,Jan,207.6
LEWI,Jan,207.8
LEWI,Jan,210.4
LEWI,Jan,214
LEWI,Jan,213.2
LEWI,Jan,207.4
LEWI,Jan,190.7
LEWI,Jan,178.9
LEWI,Jan,178.2
LEWI,Jan,183.3
LEWI,Jan,189.8
LEWI,Jan,195.3
LEWI,Jan,199.1
LEWI,Jan,201.6
LEWI,Jan,203.1
LEWI,Jan,204.3
LEWI,Jan,205
LEWI,Jan,205.4
LEWI,Jan,205.8
LEWI,Jan,206
LEWI,Jan,206.3
LEWI,Jan,206.3
LEWI,Jan,206.5
LEWI,Jan,206.4
LEWI,Jan,206.6
LEWI,Jan,206.4
LEWI,Jan,206.4
LEWI,Jan,206.3
LEWI,Jan,206.1
LEWI,Jan,206
LEWI,Jan,206
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.8
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,206
LEWI,Jan,206
LEWI,Jan,206
LEWI,Jan,206
LEWI,Jan,206
LEWI,Jan,205.8
LEWI,Jan,205.9
LEWI,Jan,205.7
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.3
LEWI,Jan,205.1
LEWI,Jan,204.4
LEWI,Jan,204.1
LEWI,Jan,203.8
LEWI,Jan,203.6
LEWI,Jan,203.3
LEWI,Jan,203.1
LEWI,Jan,203
LEWI,Jan,203
LEWI,Jan,202.8
LEWI,Jan,203.1
LEWI,Jan,203.3
LEWI,Jan,203.2
LEWI,Jan,203.3
LEWI,Jan,203.2
LEWI,Jan,203.3
LEWI,Jan,203.1
LEWI,Jan,202.9
LEWI,Jan,202.8
LEWI,Jan,202.8
LEWI,Jan,202.8
LEWI,Jan,202.6
LEWI,Jan,202.6
LEWI,Jan,202.5
LEWI,Jan,202.3
LEWI,Jan,202.2
LEWI,Jan,202.1
LEWI,Jan,202.1
LEWI,Jan,205.1
LEWI,Jan,208.1
LEWI,Jan,207.1
LEWI,Jan,200.1
LEWI,Jan,183
LEWI,Jan,173.4
LEWI,Jan,173.5
LEWI,Jan,178.7
LEWI,Jan,185.1
LEWI,Jan,190.4
LEWI,Jan,194.2
LEWI,Jan,196.8
LEWI,Jan,198.4
LEWI,Jan,199.6
LEWI,Jan,200.5
LEWI,Jan,201.1
LEWI,Jan,201.6
LEWI,Jan,201.8
LEWI,Jan,202.2
LEWI,Jan,202.3
LEWI,Jan,202.4
LEWI,Jan,202.8
LEWI,Jan,202.9
LEWI,Jan,203
LEWI,Jan,203.2
LEWI,Jan,203.4
LEWI,Jan,203.6
LEWI,Jan,203.7
LEWI,Jan,203.9
LEWI,Jan,203.9
LEWI,Jan,203.9
LEWI,Jan,204
LEWI,Jan,204
LEWI,Jan,204.1
LEWI,Jan,204
LEWI,Jan,203.9
LEWI,Jan,203.9
LEWI,Jan,204
LEWI,Jan,204
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.8
LEWI,Jan,210.3
LEWI,Jan,211.2
LEWI,Jan,209
LEWI,Jan,197.7
LEWI,Jan,180.5
LEWI,Jan,174.3
LEWI,Jan,176.6
LEWI,Jan,183.3
LEWI,Jan,190
LEWI,Jan,194.8
LEWI,Jan,198.4
LEWI,Jan,200.8
LEWI,Jan,202.4
LEWI,Jan,203.5
LEWI,Jan,204.2
LEWI,Jan,204.9
LEWI,Jan,205.6
LEWI,Jan,205.7
LEWI,Jan,206
LEWI,Jan,206.3
LEWI,Jan,206.4
LEWI,Jan,206.6
LEWI,Jan,206.8
LEWI,Jan,206.9
LEWI,Jan,207.1
LEWI,Jan,207
LEWI,Jan,206.9
LEWI,Jan,207
LEWI,Jan,207.2
LEWI,Jan,207.2
LEWI,Jan,207.3
LEWI,Jan,207.3
LEWI,Jan,207.4
LEWI,Jan,207.5
LEWI,Jan,207.4
LEWI,Jan,207.6
LEWI,Jan,207.6
LEWI,Jan,207.8
LEWI,Jan,207.8
LEWI,Jan,208.1
LEWI,Jan,208.2
LEWI,Jan,208.1
LEWI,Jan,208.1
LEWI,Jan,208.1
LEWI,Jan,208.2
LEWI,Jan,208.2
LEWI,Jan,208.3
LEWI,Jan,208.4
LEWI,Jan,208.4
LEWI,Jan,208.5
LEWI,Jan,208.6
LEWI,Jan,208.5
LEWI,Jan,208.6
LEWI,Jan,208.5
LEWI,Jan,208.5
LEWI,Jan,208.5
LEWI,Jan,208.5
LEWI,Jan,208.5
LEWI,Jan,208.6
LEWI,Jan,208.6
LEWI,Jan,208.5
LEWI,Jan,208.4
LEWI,Jan,208.5
LEWI,Jan,208.4
LEWI,Jan,208.3
LEWI,Jan,208.4
LEWI,Jan,208.2
LEWI,Jan,208.3
LEWI,Jan,208.3
LEWI,Jan,208.2
LEWI,Jan,208.4
LEWI,Jan,208.5
LEWI,Jan,208.6
LEWI,Jan,208.7
LEWI,Jan,209
LEWI,Jan,208.9
LEWI,Jan,209.2
LEWI,Jan,209.5
LEWI,Jan,209.6
LEWI,Jan,209.6
LEWI,Jan,209.7
LEWI,Jan,209.7
LEWI,Jan,209.7
LEWI,Jan,209.8
LEWI,Jan,209.8
LEWI,Jan,209.8
LEWI,Jan,209.8
LEWI,Jan,209.8
LEWI,Jan,210
LEWI,Jan,210
LEWI,Jan,209.8
LEWI,Jan,209.7
LEWI,Jan,209.9
LEWI,Jan,209.9
LEWI,Jan,209.9
LEWI,Jan,209.8
LEWI,Jan,210
LEWI,Jan,210.2
LEWI,Jan,210.3
LEWI,Jan,210.2
LEWI,Jan,210.3
LEWI,Jan,210.3
LEWI,Jan,210.4
LEWI,Jan,210.5
LEWI,Jan,210.7
LEWI,Jan,211
LEWI,Jan,211
LEWI,Jan,210.8
LEWI,Jan,210.6
LEWI,Jan,210.9
LEWI,Jan,211.3
LEWI,Jan,211.6
LEWI,Jan,211.8
LEWI,Jan,212
LEWI,Jan,212
LEWI,Jan,212.2
LEWI,Jan,212.3
LEWI,Jan,212.4
LEWI,Jan,212.7
LEWI,Jan,212.8
LEWI,Jan,212.8
LEWI,Jan,212.6
LEWI,Jan,212.8
LEWI,Jan,212.9
LEWI,Jan,212.9
LEWI,Jan,212.8
LEWI,Jan,213
LEWI,Jan,213.2
LEWI,Jan,213.1
LEWI,Jan,213.3
LEWI,Jan,213.4
LEWI,Jan,213.5
LEWI,Jan,213.3
LEWI,Jan,213.5
LEWI,Jan,213.5
LEWI,Jan,213.6
LEWI,Jan,213.7
LEWI,Jan,213.8
LEWI,Jan,213.7
LEWI,Jan,213.9
LEWI,Jan,214
LEWI,Jan,213.9
LEWI,Jan,214
LEWI,Jan,214
LEWI,Jan,213.9
LEWI,Jan,214
LEWI,Jan,214
LEWI,Jan,214
LEWI,Jan,214
LEWI,Jan,214
LEWI,Jan,214
LEWI,Jan,213.9
LEWI,Jan,214.2
LEWI,Jan,216.8
LEWI,Jan,220.5
LEWI,Jan,220.5
LEWI,Jan,214.7
LEWI,Jan,199.1
LEWI,Jan,186.1
LEWI,Jan,181.5
LEWI,Jan,183.7
LEWI,Jan,189.8
LEWI,Jan,196.8
LEWI,Jan,202.3
LEWI,Jan,206
LEWI,Jan,208.6
LEWI,Jan,210.3
LEWI,Jan,211.4
LEWI,Jan,212.1
LEWI,Jan,212.5
LEWI,Jan,212.9
LEWI,Jan,213.1
LEWI,Jan,213.3
LEWI,Jan,213.3
LEWI,Jan,213.3
LEWI,Jan,213.4
LEWI,Jan,213.3
LEWI,Jan,213.3
LEWI,Jan,213.1
LEWI,Jan,213.2
LEWI,Jan,213.2
LEWI,Jan,213
LEWI,Jan,212.9
LEWI,Jan,212.8
LEWI,Jan,212.7
LEWI,Jan,212.7
LEWI,Jan,212.6
LEWI,Jan,212.6
LEWI,Jan,212.4
LEWI,Jan,212.3
LEWI,Jan,212.2
LEWI,Jan,212.3
LEWI,Jan,212.2
LEWI,Jan,212.2
LEWI,Jan,212
LEWI,Jan,212.1
LEWI,Jan,212.2
LEWI,Jan,212.3
LEWI,Jan,212.4
LEWI,Jan,212.4
LEWI,Jan,212.5
LEWI,Jan,212.7
LEWI,Jan,212.8
LEWI,Jan,213
LEWI,Jan,213.1
LEWI,Jan,213.1
LEWI,Jan,213.1
LEWI,Jan,213.1
LEWI,Jan,213.2
LEWI,Jan,213.2
LEWI,Jan,213.2
LEWI,Jan,213.3
LEWI,Jan,213.5
LEWI,Jan,213.6
LEWI,Jan,213.6
LEWI,Jan,213.7
LEWI,Jan,213.9
LEWI,Jan,213.8
LEWI,Jan,213.8
LEWI,Jan,213.8
LEWI,Jan,213.9
LEWI,Jan,213.8
LEWI,Jan,213.7
LEWI,Jan,213.8
LEWI,Jan,213.9
LEWI,Jan,214
LEWI,Jan,214.1
LEWI,Jan,214.2
LEWI,Jan,214.2
LEWI,Jan,214.3
LEWI,Jan,214.3
LEWI,Jan,214.3
LEWI,Jan,214.3
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,214.6
LEWI,Jan,214.5
LEWI,Jan,214.6
LEWI,Jan,214.5
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.6
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.7
LEWI,Jan,214.5
LEWI,Jan,214.6
LEWI,Jan,214.6
LEWI,Jan,214.4
LEWI,Jan,214.3
LEWI,Jan,214.5
LEWI,Jan,214.4
LEWI,Jan,214.3
LEWI,Jan,215.2
LEWI,Jan,219.2
LEWI,Jan,221.5
LEWI,Jan,220.2
LEWI,Jan,206.7
LEWI,Jan,192.3
LEWI,Jan,182.9
LEWI,Jan,181
LEWI,Jan,184.1
LEWI,Jan,190.3
LEWI,Jan,197
LEWI,Jan,202.5
LEWI,Jan,206.1
LEWI,Jan,208.7
LEWI,Jan,210.2
LEWI,Jan,211.1
LEWI,Jan,211.8
LEWI,Jan,212.1
LEWI,Jan,212.2
LEWI,Jan,212.2
LEWI,Jan,212.1
LEWI,Jan,211.7
LEWI,Jan,211.8
LEWI,Jan,211.7
LEWI,Jan,211.6
LEWI,Jan,211.4
LEWI,Jan,211.3
LEWI,Jan,211.3
LEWI,Jan,211.2
LEWI,Jan,211.3
LEWI,Jan,211.2
LEWI,Jan,211.4
LEWI,Jan,211.5
LEWI,Jan,211.7
LEWI,Jan,211.8
LEWI,Jan,212.1
LEWI,Jan,212.1
LEWI,Jan,212.2
LEWI,Jan,212.3
LEWI,Jan,212.3
LEWI,Jan,212.4
LEWI,Jan,212.5
LEWI,Jan,212.6
LEWI,Jan,212.5
LEWI,Jan,212.5
LEWI,Jan,212.6
LEWI,Jan,212.6
LEWI,Jan,212.6
LEWI,Jan,212.4
LEWI,Jan,212.4
LEWI,Jan,212.3
LEWI,Jan,212.2
LEWI,Jan,212.2
LEWI,Jan,212.2
LEWI,Jan,212.1
LEWI,Jan,212.2
LEWI,Jan,212.2
LEWI,Jan,212.2
LEWI,Jan,211.9
LEWI,Jan,211.6
LEWI,Jan,211.1
LEWI,Jan,210.6
LEWI,Jan,210.3
LEWI,Jan,210.1
LEWI,Jan,210
LEWI,Jan,209.7
LEWI,Jan,209.7
LEWI,Jan,209.6
LEWI,Jan,209.7
LEWI,Jan,209.9
LEWI,Jan,209.8
LEWI,Jan,209.7
LEWI,Jan,209.6
LEWI,Jan,209.3
LEWI,Jan,209
LEWI,Jan,208.5
LEWI,Jan,208.4
LEWI,Jan,208
LEWI,Jan,207.9
LEWI,Jan,207.5
LEWI,Jan,207.3
LEWI,Jan,207.1
LEWI,Jan,207
LEWI,Jan,206.8
LEWI,Jan,206.7
LEWI,Jan,206.5
LEWI,Jan,206.2
LEWI,Jan,206.2
LEWI,Jan,206
LEWI,Jan,205.7
LEWI,Jan,205.3
LEWI,Jan,205
LEWI,Jan,204.8
LEWI,Jan,204.4
LEWI,Jan,204.4
LEWI,Jan,204.3
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.1
LEWI,Jan,204.1
LEWI,Jan,204.3
LEWI,Jan,206.3
LEWI,Jan,210.3
LEWI,Jan,210.5
LEWI,Jan,204.2
LEWI,Jan,186.7
LEWI,Jan,174.6
LEWI,Jan,172.2
LEWI,Jan,174.8
LEWI,Jan,179.9
LEWI,Jan,186.4
LEWI,Jan,192
LEWI,Jan,196.2
LEWI,Jan,198.9
LEWI,Jan,200.8
LEWI,Jan,202.1
LEWI,Jan,202.8
LEWI,Jan,203.3
LEWI,Jan,203.6
LEWI,Jan,204
LEWI,Jan,204.1
LEWI,Jan,204.4
LEWI,Jan,204.4
LEWI,Jan,204.6
LEWI,Jan,204.7
LEWI,Jan,204.8
LEWI,Jan,205
LEWI,Jan,205.2
LEWI,Jan,205.3
LEWI,Jan,205.5
LEWI,Jan,205.4
LEWI,Jan,205.4
LEWI,Jan,205.5
LEWI,Jan,205.4
LEWI,Jan,205.5
LEWI,Jan,205.5
LEWI,Jan,205.5
LEWI,Jan,205.5
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.8
LEWI,Jan,205.8
LEWI,Jan,205.8
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,206
LEWI,Jan,206.2
LEWI,Jan,206.1
LEWI,Jan,206.2
LEWI,Jan,206.4
LEWI,Jan,206.4
LEWI,Jan,206.4
LEWI,Jan,206.6
LEWI,Jan,206.8
LEWI,Jan,206.8
LEWI,Jan,206.8
LEWI,Jan,206.9
LEWI,Jan,207
LEWI,Jan,207.1
LEWI,Jan,207.1
LEWI,Jan,207.2
LEWI,Jan,207.1
LEWI,Jan,207.4
LEWI,Jan,207.3
LEWI,Jan,207.2
LEWI,Jan,207.1
LEWI,Jan,207.2
LEWI,Jan,207.2
LEWI,Jan,207
LEWI,Jan,207
LEWI,Jan,207.3
LEWI,Jan,210
LEWI,Jan,214.1
LEWI,Jan,213.9
LEWI,Jan,206.7
LEWI,Jan,187.6
LEWI,Jan,174.8
LEWI,Jan,172.5
LEWI,Jan,175.2
LEWI,Jan,180.6
LEWI,Jan,187.3
LEWI,Jan,193
LEWI,Jan,197
LEWI,Jan,199.8
LEWI,Jan,201.5
LEWI,Jan,202.8
LEWI,Jan,203.6
LEWI,Jan,204.1
LEWI,Jan,204.7
LEWI,Jan,205
LEWI,Jan,205.2
LEWI,Jan,205.3
LEWI,Jan,205.3
LEWI,Jan,205.2
LEWI,Jan,205.2
LEWI,Jan,205.2
LEWI,Jan,205.2
LEWI,Jan,205.1
LEWI,Jan,205.1
LEWI,Jan,205.1
LEWI,Jan,205.1
LEWI,Jan,205
LEWI,Jan,204.9
LEWI,Jan,204.9
LEWI,Jan,204.9
LEWI,Jan,204.7
LEWI,Jan,204.7
LEWI,Jan,204.5
LEWI,Jan,204.6
LEWI,Jan,204.5
LEWI,Jan,204.5
LEWI,Jan,204.5
LEWI,Jan,205.1
LEWI,Jan,209.5
LEWI,Jan,211.3
LEWI,Jan,209.7
LEWI,Jan,197.9
LEWI,Jan,181.1
LEWI,Jan,172.8
LEWI,Jan,172.9
LEWI,Jan,176.5
LEWI,Jan,181.7
LEWI,Jan,187.4
LEWI,Jan,192.4
LEWI,Jan,196.2
LEWI,Jan,198.9
LEWI,Jan,201
LEWI,Jan,202.6
LEWI,Jan,203.8
LEWI,Jan,204.6
LEWI,Jan,205
LEWI,Jan,205.3
LEWI,Jan,205.5
LEWI,Jan,205.5
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.8
LEWI,Jan,205.8
LEWI,Jan,205.8
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.8
LEWI,Jan,205.8
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.8
LEWI,Jan,205.7
LEWI,Jan,205.9
LEWI,Jan,205.8
LEWI,Jan,205.8
LEWI,Jan,205.9
LEWI,Jan,206.1
LEWI,Jan,206
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,206
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.9
LEWI,Jan,205.7
LEWI,Jan,205.6
LEWI,Jan,206.1
LEWI,Jan,206
LEWI,Jan,205.7
LEWI,Jan,206
LEWI,Jan,206.1
LEWI,Jan,205.9
LEWI,Jan,205.7
LEWI,Jan,205.6
LEWI,Jan,205.4
LEWI,Jan,205.3
LEWI,Jan,205.1
LEWI,Jan,204.9
LEWI,Jan,204.9
LEWI,Jan,204.6
LEWI,Jan,204.5
LEWI,Jan,204.3
LEWI,Jan,204.1
LEWI,Jan,204.3
LEWI,Jan,204.2
LEWI,Jan,204.1
LEWI,Jan,204
LEWI,Jan,203.8
LEWI,Jan,203.9
LEWI,Jan,203.8
LEWI,Jan,204.2
LEWI,Jan,208.9
LEWI,Jan,210.6
LEWI,Jan,208.7
LEWI,Jan,197.3
LEWI,Jan,179.1
LEWI,Jan,170.6
LEWI,Jan,170.8
LEWI,Jan,175.9
LEWI,Jan,182.8
LEWI,Jan,188.8
LEWI,Jan,193.3
LEWI,Jan,196.3
LEWI,Jan,198.4
LEWI,Jan,199.7
LEWI,Jan,200.7
LEWI,Jan,201.1
LEWI,Jan,201.6
LEWI,Jan,202
LEWI,Jan,202.4
LEWI,Jan,202.6
LEWI,Jan,202.8
LEWI,Jan,202.9
LEWI,Jan,203.1
LEWI,Jan,203.3
LEWI,Jan,203.5
LEWI,Jan,203.5
LEWI,Jan,203.7
LEWI,Jan,203.7
LEWI,Jan,203.9
LEWI,Jan,203.8
LEWI,Jan,203.8
LEWI,Jan,203.7
LEWI,Jan,203.8
LEWI,Jan,203.9
LEWI,Jan,203.9
LEWI,Jan,203.9
LEWI,Jan,203.9
LEWI,Jan,204
LEWI,Jan,204.1
LEWI,Jan,204.1
LEWI,Jan,204.2
LEWI,Jan,204.3
LEWI,Jan,204.4
LEWI,Jan,204.5
LEWI,Jan,204.5
LEWI,Jan,204.4
LEWI,Jan,204.4
LEWI,Jan,204.4
LEWI,Jan,204.3
LEWI,Jan,204.2
LEWI,Jan,204.3
LEWI,Jan,204.3
LEWI,Jan,204.4
LEWI,Jan,204.3
LEWI,Jan,204.4
LEWI,Jan,204.4
LEWI,Jan,204.3
LEWI,Jan,204.4
LEWI,Jan,204.4
LEWI,Jan,204.6
LEWI,Jan,204.5
LEWI,Jan,204.6
LEWI,Jan,204.6
LEWI,Jan,204.6
LEWI,Jan,204.7
LEWI,Jan,204.7
LEWI,Jan,204.7
LEWI,Jan,204.7
LEWI,Jan,204.6
LEWI,Jan,204.3
LEWI,Jan,204.3
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.3
LEWI,Jan,204.7
LEWI,Jan,208.9
LEWI,Jan,211.3
LEWI,Jan,210.2
LEWI,Jan,201.7
LEWI,Jan,183
LEWI,Jan,171.1
LEWI,Jan,169.3
LEWI,Jan,173.1
LEWI,Jan,179.7
LEWI,Jan,186.4
LEWI,Jan,191.8
LEWI,Jan,195.6
LEWI,Jan,198.3
LEWI,Jan,200.1
LEWI,Jan,201
LEWI,Jan,201.8
LEWI,Jan,202.3
LEWI,Jan,202.8
LEWI,Jan,203.2
LEWI,Jan,203.5
LEWI,Jan,203.5
LEWI,Jan,203.6
LEWI,Jan,203.7
LEWI,Jan,203.8
LEWI,Jan,203.9
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.2
LEWI,Jan,204.5
LEWI,Jan,204.6
LEWI,Jan,204.8
LEWI,Jan,205
LEWI,Jan,205.5
LEWI,Jan,206.1
LEWI,Jan,206.8
LEWI,Jan,207.3
LEWI,Jan,207.6
LEWI,Jan,207.3
LEWI,Jan,207.1
LEWI,Jan,207
LEWI,Jan,207.9
LEWI,Jan,213.1
LEWI,Jan,213.9
LEWI,Jan,211.7
LEWI,Jan,198.8
LEWI,Jan,181
LEWI,Jan,172.9
LEWI,Jan,173.5
LEWI,Jan,178.3
LEWI,Jan,184.3
LEWI,Jan,188.7
LEWI,Jan,190.6
LEWI,Jan,193.7
LEWI,Jan,197.1
LEWI,Jan,200
LEWI,Jan,202.1
LEWI,Jan,203.2
LEWI,Jan,204.7
LEWI,Jan,205.6
LEWI,Jan,206.4
LEWI,Jan,206.8
LEWI,Jan,206.9
LEWI,Jan,207.1
LEWI,Jan,207.1
LEWI,Jan,207
LEWI,Jan,207.2
LEWI,Jan,207.2
LEWI,Jan,207.1
LEWI,Jan,206.9
LEWI,Jan,206.8
LEWI,Jan,206.9
LEWI,Jan,206.9
LEWI,Jan,207.2
LEWI,Jan,207.1
LEWI,Jan,206.9
LEWI,Jan,207.3
LEWI,Jan,207.4
LEWI,Jan,207.5
LEWI,Jan,207.5
LEWI,Jan,207.5
LEWI,Jan,207.5
LEWI,Jan,207.6
LEWI,Jan,207.7
LEWI,Jan,207.8
LEWI,Jan,207.8
LEWI,Jan,207.9
LEWI,Jan,207.8
LEWI,Jan,207.8
LEWI,Jan,207.6
LEWI,Jan,207.7
LEWI,Jan,207.7
LEWI,Jan,207.8
LEWI,Jan,207.8
LEWI,Jan,207.7
LEWI,Jan,207.6
LEWI,Jan,207.4
LEWI,Jan,207.4
LEWI,Jan,207.6
LEWI,Jan,207.6
LEWI,Jan,207.4
LEWI,Jan,207.3
LEWI,Jan,207.2
LEWI,Jan,207
LEWI,Jan,207
LEWI,Jan,206.9
LEWI,Jan,206.7
LEWI,Jan,206.6
LEWI,Jan,206.5
LEWI,Jan,206.3
LEWI,Jan,206.3
LEWI,Jan,206.1
LEWI,Jan,206.1
LEWI,Jan,206
LEWI,Jan,206.1
LEWI,Jan,206.2
LEWI,Jan,206.3
LEWI,Jan,206.6
LEWI,Jan,209.7
LEWI,Jan,214.7
LEWI,Jan,214.6
LEWI,Jan,209.2
LEWI,Jan,189.4
LEWI,Jan,174.9
LEWI,Jan,172.4
LEWI,Jan,174.4
LEWI,Jan,177.2
LEWI,Jan,181.6
LEWI,Jan,187.6
LEWI,Jan,193.2
LEWI,Jan,197.5
LEWI,Jan,200.5
LEWI,Jan,202.6
LEWI,Jan,204.2
LEWI,Jan,205
LEWI,Jan,205.6
LEWI,Jan,206.1
LEWI,Jan,206.5
LEWI,Jan,206.6
LEWI,Jan,206.9
LEWI,Jan,206.8
LEWI,Jan,207.1
LEWI,Jan,207.1
LEWI,Jan,207.1
LEWI,Jan,207.2
LEWI,Jan,207.1
LEWI,Jan,207.2
LEWI,Jan,207.3
LEWI,Jan,207.4
LEWI,Jan,207.7
LEWI,Jan,207.7
LEWI,Jan,207.9
LEWI,Jan,207.9
LEWI,Jan,207.9
LEWI,Jan,208.1
LEWI,Jan,208.3
LEWI,Jan,208.3
LEWI,Jan,208.4
LEWI,Jan,208.4
LEWI,Jan,208.6
LEWI,Jan,208.3
LEWI,Jan,208.5
LEWI,Jan,208.5
LEWI,Jan,208.6
LEWI,Jan,208.8
LEWI,Jan,208.8
LEWI,Jan,208.8
LEWI,Jan,209
LEWI,Jan,209.3
LEWI,Jan,209.4
LEWI,Jan,209.6
LEWI,Jan,209.6
LEWI,Jan,209.4
LEWI,Jan,209.6
LEWI,Jan,209.7
LEWI,Jan,209.8
LEWI,Jan,209.9
LEWI,Jan,209.9
LEWI,Jan,210
LEWI,Jan,210.1
LEWI,Jan,210.2
LEWI,Jan,210.4
LEWI,Jan,210.4
LEWI,Jan,210.4
LEWI,Jan,210.4
LEWI,Jan,210.1
LEWI,Jan,210.2
LEWI,Jan,210.2
LEWI,Jan,210.1
LEWI,Jan,210.3
LEWI,Jan,210.5
LEWI,Jan,210.2
LEWI,Jan,210.3
LEWI,Jan,210.3
LEWI,Jan,210.2
LEWI,Jan,210.1
LEWI,Jan,210.3
LEWI,Jan,210.5
LEWI,Jan,210.5
LEWI,Jan,210.4
LEWI,Jan,210.4
LEWI,Jan,210
LEWI,Jan,209.8
LEWI,Jan,209.7
LEWI,Jan,209.5
LEWI,Jan,209.4
LEWI,Jan,209.4
LEWI,Jan,209.4
LEWI,Jan,209.3
LEWI,Jan,209.3
LEWI,Jan,208.6
LEWI,Jan,208.5
LEWI,Jan,208.2
LEWI,Jan,208
LEWI,Jan,208
LEWI,Jan,208
LEWI,Jan,208
LEWI,Jan,207.9
LEWI,Jan,207.7
LEWI,Jan,207.4
LEWI,Jan,206.7
LEWI,Jan,206.6
LEWI,Jan,206.6
LEWI,Jan,206.6
LEWI,Jan,206.7
LEWI,Jan,206.7
LEWI,Jan,206.6
LEWI,Jan,206.4
LEWI,Jan,206.4
LEWI,Jan,206.2
LEWI,Jan,206.1
LEWI,Jan,205.9
LEWI,Jan,205.8
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.4
LEWI,Jan,205.3
LEWI,Jan,205.2
LEWI,Jan,205.2
LEWI,Jan,205.3
LEWI,Jan,205.4
LEWI,Jan,205.6
LEWI,Jan,205.6
LEWI,Jan,205.5
LEWI,Jan,206.1
LEWI,Jan,210.6
LEWI,Jan,211.6
LEWI,Jan,209.3
LEWI,Jan,195.2
LEWI,Jan,177.3
LEWI,Jan,170.8
LEWI,Jan,171.7
LEWI,Jan,175.9
LEWI,Jan,182.5
LEWI,Jan,189.6
LEWI,Jan,193.7
LEWI,Jan,197
LEWI,Jan,199.3
LEWI,Jan,200.8
LEWI,Jan,201.7
LEWI,Jan,202.3
LEWI,Jan,202.8
LEWI,Jan,203
LEWI,Jan,203.1
LEWI,Jan,203.4
LEWI,Jan,203.3
LEWI,Jan,203
LEWI,Jan,202.8
LEWI,Jan,202.5
LEWI,Jan,202.7
LEWI,Jan,202.8
LEWI,Jan,203.1
LEWI,Jan,203.1
LEWI,Jan,203.4
LEWI,Jan,203.5
LEWI,Jan,203.7
LEWI,Jan,203.7
LEWI,Jan,203.7
LEWI,Jan,203.4
LEWI,Jan,203.2
LEWI,Jan,202.9
