site,month,surfWaterTempMean
CARI,Mar,-0.028
CARI,Mar,-0.03
CARI,Mar,-0.026
CARI,Mar,-0.026
CARI,Mar,-0.025
CARI,Mar,-0.025
CARI,Mar,-0.02
CARI,Mar,-0.02
CARI,Mar,-0.021
CARI,Mar,-0.019
CARI,Mar,-0.018
CARI,Mar,-0.019
CARI,Mar,-0.015
CARI,Mar,-0.012
CARI,Mar,-0.01
CARI,Mar,-0.007
CARI,Mar,-0.01
CARI,Mar,-0.007
CARI,Mar,-0.003
CARI,Mar,0.001
CARI,Mar,0.007
CARI,Mar,0.012
CARI,Mar,0.007
CARI,Mar,0.01
CARI,Mar,0.015
CARI,Mar,0.021
CARI,Mar,0.022
CARI,Mar,0.029
CARI,Mar,0.029
CARI,Mar,0.034
CARI,Mar,0.033
CARI,Mar,0.04
CARI,Mar,0.04
CARI,Mar,0.045
CARI,Mar,0.05
CARI,Mar,0.055
CARI,Mar,0.053
CARI,Mar,0.052
CARI,Mar,0.057
CARI,Mar,0.059
CARI,Mar,0.06
CARI,Mar,0.062
CARI,Mar,0.068
CARI,Mar,0.07
CARI,Mar,0.066
CARI,Mar,0.074
CARI,Mar,0.074
CARI,Mar,0.075
CARI,Mar,0.076
CARI,Mar,0.078
CARI,Mar,0.08
CARI,Mar,0.081
CARI,Mar,0.083
CARI,Mar,0.083
CARI,Mar,0.08
CARI,Mar,0.082
CARI,Mar,0.084
CARI,Mar,0.085
CARI,Mar,0.083
CARI,Mar,0.083
CARI,Mar,0.084
CARI,Mar,0.083
CARI,Mar,0.081
CARI,Mar,0.08
CARI,Mar,0.081
CARI,Mar,0.076
CARI,Mar,0.08
CARI,Mar,0.073
CARI,Mar,0.077
CARI,Mar,0.075
CARI,Mar,0.074
CARI,Mar,0.074
CARI,Mar,0.076
CARI,Mar,0.077
CARI,Mar,0.073
CARI,Mar,0.076
CARI,Mar,0.079
CARI,Mar,0.08
CARI,Mar,0.08
CARI,Mar,0.075
CARI,Mar,0.078
CARI,Mar,0.079
CARI,Mar,0.08
CARI,Mar,0.08
CARI,Mar,0.083
CARI,Mar,0.086
CARI,Mar,0.089
CARI,Mar,0.092
CARI,Mar,0.095
CARI,Mar,0.095
CARI,Mar,0.097
CARI,Mar,0.099
CARI,Mar,0.103
CARI,Mar,0.102
CARI,Mar,0.103
CARI,Mar,0.109
CARI,Mar,0.107
CARI,Mar,0.11
CARI,Mar,0.112
CARI,Mar,0.114
CARI,Mar,0.115
CARI,Mar,0.114
CARI,Mar,0.115
CARI,Mar,0.112
CARI,Mar,0.115
CARI,Mar,0.117
CARI,Mar,0.118
CARI,Mar,0.115
CARI,Mar,0.118
CARI,Mar,0.119
CARI,Mar,0.12
CARI,Mar,0.12
CARI,Mar,0.121
CARI,Mar,0.123
CARI,Mar,0.124
CARI,Mar,0.127
CARI,Mar,0.128
CARI,Mar,0.129
CARI,Mar,0.13
CARI,Mar,0.133
CARI,Mar,0.134
CARI,Mar,0.136
CARI,Mar,0.138
CARI,Mar,0.141
CARI,Mar,0.142
CARI,Mar,0.144
CARI,Mar,0.147
CARI,Mar,0.149
CARI,Mar,0.15
CARI,Mar,0.153
CARI,Mar,0.155
CARI,Mar,0.158
CARI,Mar,0.16
CARI,Mar,0.162
CARI,Mar,0.163
CARI,Mar,0.166
CARI,Mar,0.166
CARI,Mar,0.167
CARI,Mar,0.17
CARI,Mar,0.169
CARI,Mar,0.174
CARI,Mar,0.176
CARI,Mar,0.175
CARI,Mar,0.173
CARI,Mar,0.177
CARI,Mar,0.176
CARI,Mar,0.177
CARI,Mar,0.179
CARI,Mar,0.177
CARI,Mar,0.179
CARI,Mar,0.18
CARI,Mar,0.18
CARI,Mar,0.18
CARI,Mar,0.18
CARI,Mar,0.176
CARI,Mar,0.177
CARI,Mar,0.183
CARI,Mar,0.18
CARI,Mar,0.179
CARI,Mar,0.18
CARI,Mar,0.179
CARI,Mar,0.178
CARI,Mar,0.176
CARI,Mar,0.176
CARI,Mar,0.179
CARI,Mar,0.179
CARI,Mar,0.179
CARI,Mar,0.178
CARI,Mar,0.177
CARI,Mar,0.177
CARI,Mar,0.173
CARI,Mar,0.171
CARI,Mar,0.173
CARI,Mar,0.172
CARI,Mar,0.171
CARI,Mar,0.172
CARI,Mar,0.174
CARI,Mar,0.175
CARI,Mar,0.176
CARI,Mar,0.168
CARI,Mar,0.168
CARI,Mar,0.169
CARI,Mar,0.17
CARI,Mar,0.171
CARI,Mar,0.172
CARI,Mar,0.171
CARI,Mar,0.169
CARI,Mar,0.169
CARI,Mar,0.168
CARI,Mar,0.164
CARI,Mar,0.164
CARI,Mar,0.165
CARI,Mar,0.162
CARI,Mar,0.163
CARI,Mar,0.161
CARI,Mar,0.159
CARI,Mar,0.159
CARI,Mar,0.161
CARI,Mar,0.159
CARI,Mar,0.154
CARI,Mar,0.152
CARI,Mar,0.152
CARI,Mar,0.149
CARI,Mar,0.147
CARI,Mar,0.142
CARI,Mar,0.147
CARI,Mar,0.146
CARI,Mar,0.145
CARI,Mar,0.147
CARI,Mar,0.143
CARI,Mar,0.14
CARI,Mar,0.143
CARI,Mar,0.143
CARI,Mar,0.143
CARI,Mar,0.143
CARI,Mar,0.142
CARI,Mar,0.142
CARI,Mar,0.144
CARI,Mar,0.146
CARI,Mar,0.147
CARI,Mar,0.148
CARI,Mar,0.15
CARI,Mar,0.151
CARI,Mar,0.153
CARI,Mar,0.155
CARI,Mar,0.157
CARI,Mar,0.158
CARI,Mar,0.16
CARI,Mar,0.161
CARI,Mar,0.164
CARI,Mar,0.166
CARI,Mar,0.169
CARI,Mar,0.17
CARI,Mar,0.171
CARI,Mar,0.175
CARI,Mar,0.173
CARI,Mar,0.173
CARI,Mar,0.177
CARI,Mar,0.18
CARI,Mar,0.18
CARI,Mar,0.181
CARI,Mar,0.185
CARI,Mar,0.187
CARI,Mar,0.188
CARI,Mar,0.188
CARI,Mar,0.187
CARI,Mar,0.188
CARI,Mar,0.189
CARI,Mar,0.19
CARI,Mar,0.191
CARI,Mar,0.191
CARI,Mar,0.191
CARI,Mar,0.191
CARI,Mar,0.193
CARI,Mar,0.19
CARI,Mar,0.194
CARI,Mar,0.193
CARI,Mar,0.194
CARI,Mar,0.19
CARI,Mar,0.196
CARI,Mar,0.193
CARI,Mar,0.197
CARI,Mar,0.194
CARI,Mar,0.197
CARI,Mar,0.199
CARI,Mar,0.2
CARI,Mar,0.202
CARI,Mar,0.203
CARI,Mar,0.204
CARI,Mar,0.204
CARI,Mar,0.207
CARI,Mar,0.209
CARI,Mar,0.211
CARI,Mar,0.213
CARI,Mar,0.214
CARI,Mar,0.216
CARI,Mar,0.218
CARI,Mar,0.221
CARI,Mar,0.223
CARI,Mar,0.225
CARI,Mar,0.226
CARI,Mar,0.228
CARI,Mar,0.23
CARI,Mar,0.232
CARI,Mar,0.231
CARI,Mar,0.231
CARI,Mar,0.237
CARI,Mar,0.234
CARI,Mar,0.233
CARI,Mar,0.232
CARI,Mar,0.234
CARI,Mar,0.234
CARI,Mar,0.234
CARI,Mar,0.233
CARI,Mar,0.234
CARI,Mar,0.234
CARI,Mar,0.234
CARI,Mar,0.234
CARI,Mar,0.233
CARI,Mar,0.232
CARI,Mar,0.232
CARI,Mar,0.233
CARI,Mar,0.233
CARI,Mar,0.232
CARI,Mar,0.233
CARI,Mar,0.23
CARI,Mar,0.223
CARI,Mar,0.225
CARI,Mar,0.229
CARI,Mar,0.229
CARI,Mar,0.229
CARI,Mar,0.229
CARI,Mar,0.228
CARI,Mar,0.227
CARI,Mar,0.227
CARI,Mar,0.226
CARI,Mar,0.224
CARI,Mar,0.222
CARI,Mar,0.224
CARI,Mar,0.221
CARI,Mar,0.222
CARI,Mar,0.221
CARI,Mar,0.217
CARI,Mar,0.217
CARI,Mar,0.216
CARI,Mar,0.219
CARI,Mar,0.222
CARI,Mar,0.222
CARI,Mar,0.222
CARI,Mar,0.22
CARI,Mar,0.217
CARI,Mar,0.22
CARI,Mar,0.217
CARI,Mar,0.216
CARI,Mar,0.215
CARI,Mar,0.215
CARI,Mar,0.214
CARI,Mar,0.214
CARI,Mar,0.213
CARI,Mar,0.213
CARI,Mar,0.212
CARI,Mar,0.21
CARI,Mar,0.206
CARI,Mar,0.205
CARI,Mar,0.203
CARI,Mar,0.204
CARI,Mar,0.202
CARI,Mar,0.201
CARI,Mar,0.2
CARI,Mar,0.197
CARI,Mar,0.195
CARI,Mar,0.194
CARI,Mar,0.191
CARI,Mar,0.189
CARI,Mar,0.187
CARI,Mar,0.185
CARI,Mar,0.182
CARI,Mar,0.18
CARI,Mar,0.176
CARI,Mar,0.174
CARI,Mar,0.17
CARI,Mar,0.167
CARI,Mar,0.165
CARI,Mar,0.161
CARI,Mar,0.156
CARI,Mar,0.151
CARI,Mar,0.15
CARI,Mar,0.147
CARI,Mar,0.144
CARI,Mar,0.141
CARI,Mar,0.138
CARI,Mar,0.135
CARI,Mar,0.135
CARI,Mar,0.132
CARI,Mar,0.128
CARI,Mar,0.126
CARI,Mar,0.125
CARI,Mar,0.122
CARI,Mar,0.12
CARI,Mar,0.118
CARI,Mar,0.115
CARI,Mar,0.113
CARI,Mar,0.11
CARI,Mar,0.109
CARI,Mar,0.105
CARI,Mar,0.104
CARI,Mar,0.1
CARI,Mar,0.098
CARI,Mar,0.094
CARI,Mar,0.089
CARI,Mar,0.087
CARI,Mar,0.085
CARI,Mar,0.081
CARI,Mar,0.075
CARI,Mar,0.072
CARI,Mar,0.07
CARI,Mar,0.067
CARI,Mar,0.063
CARI,Mar,0.059
CARI,Mar,0.055
CARI,Mar,0.053
CARI,Mar,0.052
CARI,Mar,0.047
CARI,Mar,0.048
CARI,Mar,0.041
CARI,Mar,0.037
CARI,Mar,0.041
CARI,Mar,0.037
CARI,Mar,0.029
CARI,Mar,0.018
CARI,Mar,0.019
CARI,Mar,0.02
CARI,Mar,0.022
CARI,Mar,0.017
CARI,Mar,0.018
CARI,Mar,0.023
CARI,Mar,0.028
CARI,Mar,0.031
CARI,Mar,0.03
CARI,Mar,0.036
CARI,Mar,0.037
CARI,Mar,0.039
CARI,Mar,0.045
CARI,Mar,0.045
CARI,Mar,0.05
CARI,Mar,0.055
CARI,Mar,0.056
CARI,Mar,0.057
CARI,Mar,0.061
CARI,Mar,0.064
CARI,Mar,0.066
CARI,Mar,0.068
CARI,Mar,0.068
CARI,Mar,0.068
CARI,Mar,0.073
CARI,Mar,0.074
CARI,Mar,0.073
CARI,Mar,0.074
CARI,Mar,0.074
CARI,Mar,0.072
CARI,Mar,0.073
CARI,Mar,0.073
CARI,Mar,0.069
CARI,Mar,0.07
CARI,Mar,0.07
CARI,Mar,0.069
CARI,Mar,0.069
CARI,Mar,0.068
CARI,Mar,0.069
CARI,Mar,0.068
CARI,Mar,0.068
CARI,Mar,0.067
CARI,Mar,0.076
CARI,Mar,0.076
CARI,Mar,0.078
CARI,Mar,0.08
CARI,Mar,0.084
CARI,Mar,0.087
CARI,Mar,0.091
CARI,Mar,0.094
CARI,Mar,0.098
CARI,Mar,0.098
CARI,Mar,0.1
CARI,Mar,0.104
CARI,Mar,0.11
CARI,Mar,0.116
CARI,Mar,0.115
CARI,Mar,0.118
CARI,Mar,0.124
CARI,Mar,0.129
CARI,Mar,0.124
CARI,Mar,0.132
CARI,Mar,0.137
CARI,Mar,0.134
CARI,Mar,0.137
CARI,Mar,0.146
CARI,Mar,0.146
CARI,Mar,0.146
CARI,Mar,0.147
CARI,Mar,0.148
CARI,Mar,0.15
CARI,Mar,0.149
CARI,Mar,0.15
CARI,Mar,0.149
CARI,Mar,0.148
CARI,Mar,0.146
CARI,Mar,0.145
CARI,Mar,0.147
CARI,Mar,0.146
CARI,Mar,0.144
CARI,Mar,0.144
CARI,Mar,0.145
CARI,Mar,0.144
CARI,Mar,0.141
CARI,Mar,0.138
CARI,Mar,0.136
CARI,Mar,0.135
CARI,Mar,0.136
CARI,Mar,0.134
CARI,Mar,0.132
CARI,Mar,0.133
CARI,Mar,0.133
CARI,Mar,0.13
CARI,Mar,0.133
CARI,Mar,0.134
CARI,Mar,0.135
CARI,Mar,0.135
CARI,Mar,0.138
CARI,Mar,0.141
CARI,Mar,0.145
CARI,Mar,0.149
CARI,Mar,0.152
CARI,Mar,0.157
CARI,Mar,0.158
CARI,Mar,0.154
CARI,Mar,0.157
CARI,Mar,0.162
CARI,Mar,0.163
CARI,Mar,0.162
CARI,Mar,0.164
CARI,Mar,0.168
CARI,Mar,0.168
CARI,Mar,0.164
CARI,Mar,0.165
CARI,Mar,0.163
CARI,Mar,0.164
CARI,Mar,0.163
CARI,Mar,0.162
CARI,Mar,0.162
CARI,Mar,0.163
CARI,Mar,0.162
CARI,Mar,0.16
CARI,Mar,0.16
CARI,Mar,0.159
CARI,Mar,0.157
CARI,Mar,0.154
CARI,Mar,0.154
CARI,Mar,0.152
CARI,Mar,0.15
CARI,Mar,0.149
CARI,Mar,0.148
CARI,Mar,0.145
CARI,Mar,0.142
CARI,Mar,0.137
CARI,Mar,0.136
CARI,Mar,0.134
CARI,Mar,0.131
CARI,Mar,0.125
CARI,Mar,0.124
CARI,Mar,0.122
CARI,Mar,0.121
CARI,Mar,0.118
CARI,Mar,0.114
CARI,Mar,0.111
CARI,Mar,0.106
CARI,Mar,0.102
CARI,Mar,0.099
CARI,Mar,0.098
CARI,Mar,0.095
CARI,Mar,0.09
CARI,Mar,0.085
CARI,Mar,0.083
CARI,Mar,0.079
CARI,Mar,0.077
CARI,Mar,0.072
CARI,Mar,0.069
CARI,Mar,0.061
CARI,Mar,0.064
CARI,Mar,0.057
CARI,Mar,0.055
CARI,Mar,0.049
CARI,Mar,0.044
CARI,Mar,0.044
CARI,Mar,0.041
CARI,Mar,0.037
CARI,Mar,0.034
CARI,Mar,0.031
CARI,Mar,0.028
CARI,Mar,0.024
CARI,Mar,0.022
CARI,Mar,0.019
CARI,Mar,0.016
CARI,Mar,0.014
CARI,Mar,0.011
CARI,Mar,0.008
CARI,Mar,0.004
CARI,Mar,0.002
CARI,Mar,0.001
CARI,Mar,-0.001
CARI,Mar,-0.004
CARI,Mar,-0.006
CARI,Mar,-0.015
CARI,Mar,-0.017
CARI,Mar,-0.016
CARI,Mar,-0.016
CARI,Mar,-0.018
CARI,Mar,-0.018
CARI,Mar,-0.023
CARI,Mar,-0.03
CARI,Mar,-0.026
CARI,Mar,-0.033
CARI,Mar,-0.033
CARI,Mar,-0.029
CARI,Mar,-0.032
CARI,Mar,-0.034
CARI,Mar,-0.037
CARI,Mar,-0.037
CARI,Mar,-0.04
CARI,Mar,-0.039
CARI,Mar,-0.038
CARI,Mar,-0.039
CARI,Mar,-0.042
CARI,Mar,-0.042
CARI,Mar,-0.042
CARI,Mar,-0.043
CARI,Mar,-0.049
CARI,Mar,-0.044
CARI,Mar,-0.048
CARI,Mar,-0.044
CARI,Mar,-0.045
CARI,Mar,-0.047
CARI,Mar,-0.049
CARI,Mar,-0.051
CARI,Mar,-0.051
CARI,Mar,-0.053
CARI,Mar,-0.052
CARI,Mar,-0.054
CARI,Mar,-0.055
CARI,Mar,-0.055
CARI,Mar,-0.054
CARI,Mar,-0.054
CARI,Mar,-0.057
CARI,Mar,-0.063
CARI,Mar,-0.062
CARI,Mar,-0.059
CARI,Mar,-0.058
CARI,Mar,-0.058
CARI,Mar,-0.059
CARI,Mar,-0.058
CARI,Mar,-0.058
CARI,Mar,-0.059
CARI,Mar,-0.062
CARI,Mar,-0.057
CARI,Mar,-0.061
CARI,Mar,-0.067
CARI,Mar,-0.066
CARI,Mar,-0.064
CARI,Mar,-0.062
CARI,Mar,-0.059
CARI,Mar,-0.058
CARI,Mar,-0.065
CARI,Mar,-0.06
CARI,Mar,-0.061
CARI,Mar,-0.06
CARI,Mar,-0.056
CARI,Mar,-0.058
CARI,Mar,-0.052
CARI,Mar,-0.051
CARI,Mar,-0.05
CARI,Mar,-0.048
CARI,Mar,-0.047
CARI,Mar,-0.047
CARI,Mar,-0.042
CARI,Mar,-0.04
CARI,Mar,-0.038
CARI,Mar,-0.032
CARI,Mar,-0.025
CARI,Mar,-0.021
CARI,Mar,-0.021
CARI,Mar,-0.014
CARI,Mar,-0.01
CARI,Mar,-0.008
CARI,Mar,-0.004
CARI,Mar,-0.001
CARI,Mar,0.001
CARI,Mar,0.003
CARI,Mar,0.008
CARI,Mar,0.01
CARI,Mar,0.011
CARI,Mar,0.014
CARI,Mar,0.017
CARI,Mar,0.017
CARI,Mar,0.019
CARI,Mar,0.021
CARI,Mar,0.023
CARI,Mar,0.024
CARI,Mar,0.022
CARI,Mar,0.027
CARI,Mar,0.032
CARI,Mar,0.034
CARI,Mar,0.038
CARI,Mar,0.043
CARI,Mar,0.048
CARI,Mar,0.052
CARI,Mar,0.058
CARI,Mar,0.062
CARI,Mar,0.071
CARI,Mar,0.077
CARI,Mar,0.083
CARI,Mar,0.083
CARI,Mar,0.091
CARI,Mar,0.099
CARI,Mar,0.097
CARI,Mar,0.104
CARI,Mar,0.112
CARI,Mar,0.112
CARI,Mar,0.125
CARI,Mar,0.156
CARI,Mar,0.173
CARI,Mar,0.174
CARI,Mar,0.172
CARI,Mar,0.174
CARI,Mar,0.174
CARI,Mar,0.177
CARI,Mar,0.17
CARI,Mar,0.17
CARI,Mar,0.161
CARI,Mar,0.16
CARI,Mar,0.156
CARI,Mar,0.159
CARI,Mar,0.158
CARI,Mar,0.158
CARI,Mar,0.157
CARI,Mar,0.158
CARI,Mar,0.157
CARI,Mar,0.154
CARI,Mar,0.155
CARI,Mar,0.151
CARI,Mar,0.147
CARI,Mar,0.146
CARI,Mar,0.144
CARI,Mar,0.142
CARI,Mar,0.139
CARI,Mar,0.136
CARI,Mar,0.137
CARI,Mar,0.133
CARI,Mar,0.129
CARI,Mar,0.126
CARI,Mar,0.124
CARI,Mar,0.122
CARI,Mar,0.116
CARI,Mar,0.115
CARI,Mar,0.113
CARI,Mar,0.111
CARI,Mar,0.108
CARI,Mar,0.103
CARI,Mar,0.096
CARI,Mar,0.096
CARI,Mar,0.095
CARI,Mar,0.092
CARI,Mar,0.089
CARI,Mar,0.086
CARI,Mar,0.081
CARI,Mar,0.08
CARI,Mar,0.078
CARI,Mar,0.074
CARI,Mar,0.072
CARI,Mar,0.067
CARI,Mar,0.062
CARI,Mar,0.061
CARI,Mar,0.058
CARI,Mar,0.055
CARI,Mar,0.054
CARI,Mar,0.05
CARI,Mar,0.045
CARI,Mar,0.039
CARI,Mar,0.036
CARI,Mar,0.033
CARI,Mar,0.027
CARI,Mar,0.027
CARI,Mar,0.025
CARI,Mar,0.022
CARI,Mar,0.02
CARI,Mar,0.019
CARI,Mar,0.014
CARI,Mar,0.01
CARI,Mar,0.008
CARI,Mar,0.006
CARI,Mar,0.002
CARI,Mar,-0.001
CARI,Mar,-0.002
CARI,Mar,-0.007
CARI,Mar,-0.006
CARI,Mar,-0.009
CARI,Mar,-0.011
CARI,Mar,-0.019
CARI,Mar,-0.022
CARI,Mar,-0.019
CARI,Mar,-0.019
CARI,Mar,-0.022
CARI,Mar,-0.026
CARI,Mar,-0.032
CARI,Mar,-0.03
CARI,Mar,-0.027
CARI,Mar,-0.026
CARI,Mar,-0.027
CARI,Mar,-0.027
CARI,Mar,-0.028
CARI,Mar,-0.029
CARI,Mar,-0.029
CARI,Mar,-0.031
CARI,Mar,-0.032
CARI,Mar,-0.032
CARI,Mar,-0.032
CARI,Mar,-0.034
CARI,Mar,-0.034
CARI,Mar,-0.036
CARI,Mar,-0.038
CARI,Mar,-0.037
CARI,Mar,-0.038
CARI,Mar,-0.035
CARI,Mar,-0.037
CARI,Mar,-0.043
CARI,Mar,-0.047
CARI,Mar,-0.045
CARI,Mar,-0.046
CARI,Mar,-0.257
CARI,Mar,-0.085
CARI,Mar,-0.063
CARI,Mar,-0.061
CARI,Mar,-0.059
CARI,Mar,-0.057
CARI,Mar,-0.056
CARI,Mar,-0.055
CARI,Mar,-0.055
CARI,Mar,-0.055
CARI,Mar,-0.056
CARI,Mar,-0.056
CARI,Mar,-0.055
CARI,Mar,-0.055
CARI,Mar,-0.055
CARI,Mar,-0.055
CARI,Mar,-0.057
CARI,Mar,-0.06
CARI,Mar,-0.066
CARI,Mar,-0.062
CARI,Mar,-0.062
CARI,Mar,-0.065
CARI,Mar,-0.067
CARI,Mar,-0.055
CARI,Mar,-0.056
CARI,Mar,-0.057
CARI,Mar,-0.058
CARI,Mar,-0.058
CARI,Mar,-0.057
CARI,Mar,-0.057
CARI,Mar,-0.057
CARI,Mar,-0.057
CARI,Mar,-0.058
CARI,Mar,-0.059
CARI,Mar,-0.062
CARI,Mar,-0.063
CARI,Mar,-0.054
CARI,Mar,-0.058
CARI,Mar,-0.058
CARI,Mar,-0.06
CARI,Mar,-0.051
CARI,Mar,-0.056
CARI,Mar,-0.053
CARI,Mar,-0.051
CARI,Mar,-0.049
CARI,Mar,-0.046
CARI,Mar,-0.048
CARI,Mar,-0.052
CARI,Mar,-0.05
CARI,Mar,-0.047
CARI,Mar,-0.046
CARI,Mar,-0.045
CARI,Mar,-0.045
CARI,Mar,-0.046
CARI,Mar,-0.045
CARI,Mar,-0.044
CARI,Mar,-0.046
CARI,Mar,-0.046
CARI,Mar,-0.048
CARI,Mar,-0.048
CARI,Mar,-0.052
CARI,Mar,-0.052
CARI,Mar,-0.048
CARI,Mar,-0.043
CARI,Mar,-0.036
CARI,Mar,-0.037
CARI,Mar,-0.038
CARI,Mar,-0.027
CARI,Mar,-0.019
CARI,Mar,-0.021
CARI,Mar,-0.018
CARI,Mar,-0.034
CARI,Mar,-0.041
CARI,Mar,-0.043
CARI,Mar,-0.047
CARI,Mar,-0.043
CARI,Mar,-0.047
CARI,Mar,-0.048
CARI,Mar,-0.049
CARI,Mar,-0.047
CARI,Mar,-0.052
CARI,Mar,-0.049
CARI,Mar,-0.049
CARI,Mar,-0.054
CARI,Mar,-0.048
CARI,Mar,-0.049
CARI,Mar,-0.054
CARI,Mar,-0.047
CARI,Mar,-0.048
CARI,Mar,-0.044
CARI,Mar,-0.04
CARI,Mar,-0.036
CARI,Mar,-0.028
CARI,Mar,-0.346
CARI,Mar,-0.248
CARI,Mar,-0.044
CARI,Mar,0.027
CARI,Mar,0.025
CARI,Mar,0.026
CARI,Mar,0.028
CARI,Mar,0.03
CARI,Mar,0.03
CARI,Mar,0.032
CARI,Mar,0.032
CARI,Mar,0.031
CARI,Mar,0.032
CARI,Mar,0.03
CARI,Mar,0.027
CARI,Mar,0.031
CARI,Mar,0.032
CARI,Mar,0.035
CARI,Mar,0.04
CARI,Mar,0.038
CARI,Mar,0.034
CARI,Mar,0.025
CARI,Mar,0.03
CARI,Mar,0.031
CARI,Mar,0.035
CARI,Mar,0.032
CARI,Mar,0.034
CARI,Mar,0.037
CARI,Mar,0.034
CARI,Mar,0.032
CARI,Mar,0.03
CARI,Mar,0.03
CARI,Mar,0.04
CARI,Mar,0.042
CARI,Mar,0.042
CARI,Mar,0.038
CARI,Mar,0.041
CARI,Mar,0.046
CARI,Mar,0.038
CARI,Mar,0.037
CARI,Mar,0.046
CARI,Mar,0.045
CARI,Mar,0.041
CARI,Mar,0.048
CARI,Mar,0.044
CARI,Mar,0.048
CARI,Mar,0.048
CARI,Mar,0.05
CARI,Mar,0.052
CARI,Mar,0.054
CARI,Mar,0.057
CARI,Mar,0.057
CARI,Mar,0.061
CARI,Mar,0.059
CARI,Mar,0.058
CARI,Mar,0.058
CARI,Mar,0.058
CARI,Mar,0.059
CARI,Apr,0.058
CARI,Apr,0.057
CARI,Apr,0.056
CARI,Apr,0.055
CARI,Apr,0.055
CARI,Apr,0.055
CARI,Apr,0.055
CARI,Apr,0.054
CARI,Apr,0.052
CARI,Apr,0.051
CARI,Apr,0.053
CARI,Apr,0.052
CARI,Apr,0.053
CARI,Apr,0.051
CARI,Apr,0.052
CARI,Apr,0.052
CARI,Apr,0.052
CARI,Apr,0.05
CARI,Apr,0.05
CARI,Apr,0.053
CARI,Apr,0.048
CARI,Apr,0.053
CARI,Apr,0.047
CARI,Apr,0.048
CARI,Apr,0.053
CARI,Apr,0.052
CARI,Apr,0.049
CARI,Apr,0.048
CARI,Apr,0.05
CARI,Apr,0.05
CARI,Apr,0.05
CARI,Apr,0.052
CARI,Apr,0.053
CARI,Apr,0.053
CARI,Apr,0.05
CARI,Apr,0.046
CARI,Apr,0.047
CARI,Apr,0.048
CARI,Apr,0.051
CARI,Apr,0.062
CARI,Apr,0.064
CARI,Apr,0.062
CARI,Apr,0.06
CARI,Apr,0.059
CARI,Apr,0.058
CARI,Apr,0.058
CARI,Apr,0.055
CARI,Apr,0.054
CARI,Apr,0.056
CARI,Apr,0.057
CARI,Apr,0.056
CARI,Apr,0.056
CARI,Apr,0.055
CARI,Apr,0.06
CARI,Apr,0.061
CARI,Apr,0.056
CARI,Apr,0.053
CARI,Apr,0.051
CARI,Apr,0.053
CARI,Apr,0.053
CARI,Apr,0.052
CARI,Apr,0.049
CARI,Apr,0.052
CARI,Apr,0.05
CARI,Apr,0.053
CARI,Apr,0.051
CARI,Apr,0.051
CARI,Apr,0.054
CARI,Apr,0.055
CARI,Apr,0.054
CARI,Apr,0.055
CARI,Apr,0.055
CARI,Apr,0.058
CARI,Apr,0.056
CARI,Apr,0.058
CARI,Apr,0.057
CARI,Apr,0.059
CARI,Apr,0.061
CARI,Apr,0.061
CARI,Apr,0.058
CARI,Apr,0.061
CARI,Apr,0.061
CARI,Apr,0.061
CARI,Apr,0.061
CARI,Apr,0.06
CARI,Apr,0.061
CARI,Apr,0.062
CARI,Apr,0.061
CARI,Apr,0.066
CARI,Apr,0.067
CARI,Apr,0.07
CARI,Apr,0.068
CARI,Apr,0.066
CARI,Apr,0.068
CARI,Apr,0.06
CARI,Apr,0.061
CARI,Apr,0.065
CARI,Apr,0.07
CARI,Apr,0.069
CARI,Apr,0.067
CARI,Apr,0.067
CARI,Apr,0.055
CARI,Apr,0.064
CARI,Apr,0.066
CARI,Apr,0.06
CARI,Apr,0.056
CARI,Apr,0.054
CARI,Apr,0.05
CARI,Apr,0.055
CARI,Apr,0.054
CARI,Apr,0.053
CARI,Apr,0.052
CARI,Apr,0.053
CARI,Apr,0.054
CARI,Apr,0.052
CARI,Apr,0.055
CARI,Apr,0.057
CARI,Apr,0.056
CARI,Apr,0.057
CARI,Apr,0.054
CARI,Apr,0.048
CARI,Apr,0.051
CARI,Apr,0.054
CARI,Apr,0.051
CARI,Apr,0.052
CARI,Apr,0.049
CARI,Apr,0.049
CARI,Apr,0.046
CARI,Apr,0.047
CARI,Apr,0.051
CARI,Apr,0.039
CARI,Apr,0.033
CARI,Apr,0.035
CARI,Apr,0.039
CARI,Apr,0.041
CARI,Apr,0.068
CARI,Apr,0.073
CARI,Apr,0.074
CARI,Apr,0.069
CARI,Apr,0.067
CARI,Apr,0.068
CARI,Apr,0.069
CARI,Apr,0.072
CARI,Apr,0.071
CARI,Apr,0.066
CARI,Apr,0.07
CARI,Apr,0.072
CARI,Apr,0.072
CARI,Apr,0.07
CARI,Apr,0.073
CARI,Apr,0.076
CARI,Apr,0.076
CARI,Apr,0.076
CARI,Apr,0.066
CARI,Apr,0.064
CARI,Apr,0.067
CARI,Apr,0.069
CARI,Apr,0.071
CARI,Apr,0.069
CARI,Apr,0.069
CARI,Apr,0.07
CARI,Apr,0.068
CARI,Apr,0.069
CARI,Apr,0.069
CARI,Apr,0.069
CARI,Apr,0.07
CARI,Apr,0.071
CARI,Apr,0.071
CARI,Apr,0.071
CARI,Apr,0.072
CARI,Apr,0.073
CARI,Apr,0.071
CARI,Apr,0.071
CARI,Apr,0.074
CARI,Apr,0.075
CARI,Apr,0.072
CARI,Apr,0.065
CARI,Apr,0.071
